purchase_dow,purchase_month,year,product_size_cm3,product_weight_g,geolocation_state_customer,geolocation_state_seller,distance,wait_time,est_wait_time,delay
0,6,2018,3276.0,501.0,0,0,0.0,14,31,0
1,6,2017,4050.0,400.0,8,8,0.0,6,20,0
4,8,2017,6400.0,900.0,0,0,0.0,12,27,0
4,10,2017,56000.0,9350.0,0,0,0.0,24,30,0
5,5,2018,2304.0,400.0,6,6,0.0,13,23,0
5,8,2017,2304.0,180.0,0,0,0.0,10,23,0
1,10,2017,12250.0,2750.0,1,1,0.0,13,13,0
0,9,2017,640.0,200.0,0,0,0.0,8,27,0
2,3,2018,30800.0,1500.0,6,6,0.0,11,27,0
2,3,2018,30800.0,1500.0,6,6,0.0,11,27,0
5,1,2018,8000.0,650.0,0,0,0.0,10,25,0
1,6,2018,5168.0,1850.0,0,0,0.0,5,21,0
3,10,2017,3402.0,300.0,0,0,0.0,13,19,0
0,8,2018,10080.0,700.0,9,9,0.0,8,20,0
5,6,2018,816.0,300.0,0,0,0.0,4,12,0
5,4,2017,17424.0,2300.0,0,0,0.0,24,58,0
5,4,2017,17424.0,2300.0,0,0,0.0,24,58,0
5,2,2018,5152.0,236.0,0,0,0.0,23,32,0
2,8,2018,14375.0,1150.0,0,0,0.0,9,22,0
6,3,2018,5120.0,371.0,7,7,0.0,38,23,1
2,2,2018,210000.0,30000.0,0,0,0.0,49,33,1
0,10,2017,39600.0,3300.0,0,0,0.0,13,21,0
0,10,2017,39600.0,3300.0,0,0,0.0,13,21,0
4,1,2018,3744.0,340.0,0,0,0.0,40,25,1
4,1,2017,2352.0,200.0,3,3,0.0,14,40,0
0,9,2017,18240.0,3850.0,0,0,0.0,15,15,0
0,4,2017,5625.0,400.0,1,1,0.0,7,31,0
0,6,2018,5700.0,700.0,10,10,0.0,16,36,0
3,9,2017,3366.0,178.0,0,0,0.0,4,17,0
4,2,2017,37600.0,5500.0,4,4,0.0,20,34,0
0,2,2018,23625.0,1850.0,0,0,0.0,28,24,1
2,1,2017,29282.0,25200.0,1,1,0.0,19,56,0
2,1,2017,29282.0,25200.0,1,1,0.0,19,56,0
2,1,2017,29282.0,25200.0,1,1,0.0,19,56,0
2,1,2017,29282.0,25200.0,1,1,0.0,19,56,0
2,1,2017,29282.0,25200.0,1,1,0.0,19,56,0
2,1,2017,29282.0,25200.0,1,1,0.0,19,56,0
3,4,2017,1584.0,150.0,1,1,0.0,11,41,0
4,6,2018,29040.0,2900.0,1,1,0.0,16,31,0
2,12,2017,2223.0,450.0,6,6,0.0,16,32,0
5,1,2017,3600.0,400.0,6,6,0.0,15,36,0
2,8,2018,67280.0,11600.0,0,0,0.0,9,18,0
6,5,2018,990.0,100.0,0,0,0.0,3,14,0
6,7,2018,4800.0,1150.0,7,7,0.0,4,28,0
6,5,2017,12960.0,600.0,0,0,0.0,11,23,0
2,3,2018,2880.0,750.0,0,0,0.0,19,19,0
1,10,2017,5610.0,526.0,0,0,0.0,13,30,0
2,10,2017,6555.0,900.0,0,0,0.0,14,27,0
2,1,2018,880.0,200.0,1,1,0.0,6,14,0
4,7,2018,1360.0,150.0,0,0,0.0,5,9,0
3,12,2017,11500.0,600.0,0,0,0.0,13,25,0
1,6,2018,42000.0,1800.0,0,0,0.0,5,29,0
1,6,2018,42000.0,1800.0,0,0,0.0,5,29,0
0,4,2018,6912.0,700.0,0,0,0.0,10,20,0
2,7,2018,3888.0,600.0,0,0,0.0,2,18,0
2,7,2018,3888.0,600.0,0,0,0.0,2,18,0
3,4,2017,2378.0,200.0,1,1,0.0,25,26,0
1,7,2018,28175.0,1650.0,0,0,0.0,3,12,0
2,7,2017,3300.0,1000.0,7,7,0.0,12,25,0
0,4,2018,52272.0,14000.0,0,0,0.0,8,14,0
2,5,2017,9261.0,325.0,3,3,0.0,6,32,0
4,5,2018,2800.0,150.0,0,0,0.0,6,24,0
3,10,2017,61920.0,11800.0,0,0,0.0,12,24,0
0,3,2017,864.0,100.0,0,0,0.0,14,29,0
0,11,2017,2205.0,405.0,0,0,0.0,30,21,1
6,11,2017,55223.0,17600.0,4,4,0.0,17,36,0
4,6,2018,2704.0,337.0,0,0,0.0,11,40,0
5,12,2017,2835.0,800.0,4,4,0.0,6,30,0
4,12,2017,23625.0,600.0,0,0,0.0,13,24,0
6,12,2017,6776.0,317.0,0,0,0.0,8,16,0
2,10,2017,11250.0,800.0,0,0,0.0,5,26,0
1,8,2018,4368.0,300.0,0,0,0.0,6,9,0
3,11,2017,1456.0,500.0,0,0,0.0,29,24,1
4,6,2017,20000.0,1383.0,0,0,0.0,7,23,0
3,5,2018,2880.0,550.0,0,0,0.0,11,18,0
0,2,2017,3861.0,200.0,0,0,0.0,16,28,0
2,9,2017,17408.0,2900.0,0,0,0.0,5,15,0
2,4,2018,102144.0,8100.0,0,0,0.0,2,15,0
6,3,2017,4928.0,610.0,7,7,0.0,10,21,0
4,11,2017,5152.0,725.0,0,0,0.0,18,25,0
0,11,2017,2304.0,150.0,0,0,0.0,13,17,0
2,7,2018,6720.0,667.0,7,7,0.0,5,18,0
6,5,2018,1440.0,300.0,0,0,0.0,8,28,0
5,11,2017,4680.0,150.0,6,6,0.0,14,29,0
0,2,2017,149328.0,9650.0,0,0,0.0,28,24,1
0,2,2017,149328.0,9650.0,0,0,0.0,28,24,1
2,3,2018,10240.0,2250.0,0,0,0.0,7,15,0
6,6,2018,2116.0,300.0,0,0,0.0,3,10,0
0,8,2018,25600.0,8700.0,3,3,0.0,11,23,0
4,8,2017,41200.0,3208.0,0,0,0.0,11,23,0
4,8,2017,41200.0,3208.0,0,0,0.0,11,23,0
3,5,2018,880.0,450.0,0,0,0.0,6,18,0
5,12,2017,3360.0,350.0,7,7,0.0,4,24,0
0,1,2018,816.0,300.0,0,0,0.0,7,22,0
6,9,2017,51150.0,11100.0,1,1,0.0,22,36,0
5,2,2018,1122.0,100.0,6,6,0.0,21,31,0
2,7,2018,1827.0,850.0,0,0,0.0,1,8,0
1,2,2017,6300.0,225.0,0,0,0.0,10,22,0
3,3,2017,40467.0,2500.0,0,0,0.0,15,27,0
0,7,2018,34800.0,5850.0,0,0,0.0,7,24,0
4,2,2018,2926.0,160.0,6,6,0.0,19,27,0
4,5,2018,4608.0,5575.0,6,6,0.0,13,20,0
6,11,2017,40768.0,9050.0,0,0,0.0,25,30,0
3,2,2018,4488.0,775.0,0,0,0.0,24,19,1
3,8,2017,43560.0,9500.0,0,0,0.0,12,12,0
5,2,2017,70200.0,2600.0,0,0,0.0,12,33,0
0,5,2017,254400.0,50700.0,0,0,0.0,15,20,0
0,5,2017,254400.0,50700.0,0,0,0.0,15,20,0
0,5,2017,254400.0,50700.0,0,0,0.0,15,20,0
0,5,2017,254400.0,50700.0,0,0,0.0,15,20,0
0,5,2017,254400.0,50700.0,0,0,0.0,15,20,0
0,5,2017,254400.0,50700.0,0,0,0.0,15,20,0
0,8,2018,8750.0,850.0,0,0,0.0,2,3,0
0,2,2017,44890.0,4105.0,0,0,0.0,14,24,0
1,1,2018,2288.0,100.0,0,0,0.0,7,28,0
4,5,2018,1728.0,133.0,0,0,0.0,3,9,0
0,1,2018,12096.0,1000.0,0,0,0.0,3,22,0
2,11,2017,5859.0,500.0,0,0,0.0,41,27,1
1,12,2017,1683.0,200.0,0,0,0.0,10,40,0
1,12,2017,3840.0,250.0,0,0,0.0,2,16,0
5,8,2018,4800.0,330.0,0,0,0.0,5,11,0
5,2,2018,107136.0,8683.0,0,0,0.0,6,30,0
6,8,2018,8349.0,300.0,6,6,0.0,9,9,0
6,11,2017,3952.0,638.0,0,0,0.0,9,18,0
4,3,2018,7581.0,333.0,0,0,0.0,22,23,0
3,5,2018,32760.0,8150.0,6,6,0.0,17,20,0
5,12,2017,4800.0,3450.0,3,3,0.0,9,39,0
2,5,2018,35000.0,1900.0,0,0,0.0,21,13,1
2,5,2018,35000.0,1900.0,0,0,0.0,21,13,1
3,1,2018,53400.0,10150.0,4,4,0.0,28,25,1
3,3,2018,4096.0,250.0,0,0,0.0,35,31,1
3,11,2017,16560.0,700.0,1,1,0.0,12,26,0
3,1,2018,22050.0,2600.0,6,6,0.0,35,28,1
2,8,2018,31500.0,2550.0,0,0,0.0,5,15,0
1,10,2017,352.0,250.0,0,0,0.0,3,9,0
3,11,2017,90992.0,5417.0,0,0,0.0,7,12,0
3,1,2018,4788.0,400.0,0,0,0.0,5,21,0
4,9,2017,52488.0,10800.0,4,4,0.0,12,24,0
6,7,2018,17408.0,1300.0,0,0,0.0,6,11,0
1,4,2017,15750.0,1600.0,0,0,0.0,13,20,0
3,4,2018,990.0,150.0,0,0,0.0,7,40,0
3,3,2018,4500.0,304.0,7,7,0.0,45,25,1
3,8,2018,3300.0,2250.0,0,0,0.0,12,5,1
3,1,2018,5236.0,200.0,0,0,0.0,6,14,0
2,8,2017,20000.0,1383.0,0,0,0.0,16,22,0
0,5,2018,12000.0,2500.0,0,0,0.0,7,22,0
0,5,2018,12000.0,2500.0,0,0,0.0,7,22,0
0,5,2018,12000.0,2500.0,0,0,0.0,7,22,0
0,5,2018,12000.0,2500.0,0,0,0.0,7,22,0
0,5,2018,12000.0,2500.0,0,0,0.0,7,22,0
5,5,2018,13440.0,350.0,7,7,0.0,5,22,0
2,1,2018,127776.0,10893.0,0,0,0.0,9,22,0
3,8,2017,134560.0,23200.0,0,0,0.0,6,12,0
3,8,2017,134560.0,23200.0,0,0,0.0,6,12,0
2,7,2017,1920.0,300.0,0,0,0.0,13,32,0
3,6,2018,5103.0,1400.0,0,0,0.0,1,14,0
3,3,2018,183750.0,45250.0,0,0,0.0,33,26,1
3,3,2018,183750.0,45250.0,0,0,0.0,33,26,1
3,3,2018,183750.0,45250.0,0,0,0.0,33,26,1
3,3,2018,183750.0,45250.0,0,0,0.0,33,26,1
3,3,2018,183750.0,45250.0,0,0,0.0,33,26,1
0,5,2017,3087.0,800.0,0,0,0.0,7,34,0
3,11,2017,19656.0,1100.0,0,0,0.0,11,21,0
3,6,2017,8550.0,1200.0,0,0,0.0,10,19,0
5,8,2017,60000.0,7600.0,0,0,0.0,17,31,0
0,1,2018,2816.0,50.0,4,4,0.0,9,34,0
1,6,2018,3240.0,575.0,0,0,0.0,4,15,0
5,3,2017,2400.0,400.0,0,0,0.0,9,18,0
1,7,2017,54000.0,3300.0,0,0,0.0,5,13,0
4,5,2017,7072.0,600.0,0,0,0.0,13,23,0
1,4,2018,4864.0,1300.0,0,0,0.0,9,20,0
2,9,2017,3800.0,350.0,0,0,0.0,20,32,0
0,11,2017,18000.0,6150.0,0,0,0.0,10,17,0
4,1,2018,9600.0,1600.0,0,0,0.0,12,25,0
4,1,2018,9600.0,1600.0,0,0,0.0,12,25,0
0,5,2018,37500.0,900.0,3,3,0.0,16,30,0
3,5,2018,2562.0,1450.0,0,0,0.0,13,40,0
0,7,2017,97680.0,5250.0,0,0,0.0,4,24,0
0,7,2017,97680.0,5250.0,0,0,0.0,4,24,0
0,7,2017,97680.0,5250.0,0,0,0.0,4,24,0
3,5,2018,34615.0,5350.0,0,0,0.0,15,34,0
3,7,2018,5832.0,150.0,0,0,0.0,10,14,0
3,12,2017,6250.0,450.0,4,4,0.0,13,32,0
6,12,2017,1232.0,250.0,0,0,0.0,16,36,0
0,7,2017,8000.0,100.0,0,0,0.0,4,21,0
3,7,2017,24360.0,925.0,0,0,0.0,10,25,0
3,4,2018,7616.0,1700.0,0,0,0.0,3,18,0
1,11,2017,3640.0,200.0,4,4,0.0,24,27,0
3,6,2018,65142.0,9675.0,0,0,0.0,25,35,0
0,10,2017,6358.0,600.0,1,1,0.0,11,24,0
1,1,2018,12000.0,571.0,6,6,0.0,13,36,0
6,8,2018,600.0,400.0,0,0,0.0,8,8,0
5,5,2018,7616.0,1700.0,0,0,0.0,3,24,0
3,9,2017,2800.0,800.0,6,6,0.0,5,25,0
4,5,2018,27993.0,4200.0,0,0,0.0,12,38,0
2,12,2017,5832.0,400.0,0,0,0.0,19,34,0
4,2,2018,2816.0,100.0,4,4,0.0,11,26,0
0,12,2017,36000.0,6050.0,0,0,0.0,1,16,0
4,3,2017,1428.0,600.0,0,0,0.0,5,18,0
3,2,2018,2560.0,500.0,0,0,0.0,11,19,0
0,7,2017,48000.0,6250.0,0,0,0.0,29,31,0
1,4,2018,18375.0,750.0,0,0,0.0,10,22,0
3,8,2018,9450.0,950.0,0,0,0.0,8,18,0
0,8,2017,836.0,150.0,0,0,0.0,21,30,0
2,6,2018,4000.0,450.0,7,7,0.0,5,21,0
1,10,2017,640.0,950.0,0,0,0.0,6,19,0
5,1,2018,5120.0,367.0,0,0,0.0,15,31,0
3,2,2018,111630.0,9225.0,0,0,0.0,18,21,0
3,10,2017,56980.0,6900.0,0,0,0.0,4,18,0
5,3,2018,7776.0,1867.0,0,0,0.0,6,11,0
5,6,2018,936.0,217.0,0,0,0.0,6,29,0
6,10,2017,4050.0,500.0,7,7,0.0,5,18,0
2,9,2017,66500.0,13350.0,0,0,0.0,28,28,0
1,7,2018,6840.0,314.0,0,0,0.0,6,19,0
5,3,2018,7616.0,1700.0,0,0,0.0,37,22,1
4,7,2018,32000.0,5650.0,0,0,0.0,5,11,0
2,10,2017,1426.0,200.0,0,0,0.0,5,25,0
6,1,2018,23625.0,1350.0,0,0,0.0,12,23,0
1,7,2018,10500.0,281.0,4,4,0.0,5,19,0
0,3,2017,183040.0,20150.0,0,0,0.0,21,23,0
0,3,2017,183040.0,20150.0,0,0,0.0,21,23,0
5,7,2017,24360.0,750.0,0,0,0.0,5,19,0
3,5,2017,2178.0,400.0,0,0,0.0,12,20,0
0,1,2018,2560.0,650.0,0,0,0.0,7,22,0
5,3,2018,30000.0,600.0,0,0,0.0,10,17,0
1,8,2018,2700.0,500.0,0,0,0.0,3,7,0
2,12,2017,6880.0,900.0,0,0,0.0,1,19,0
5,4,2017,5168.0,114.0,0,0,0.0,4,22,0
6,4,2018,5472.0,1200.0,0,0,0.0,9,23,0
0,9,2017,3080.0,1200.0,0,0,0.0,12,27,0
5,2,2017,12285.0,525.0,7,7,0.0,13,30,0
3,5,2018,15000.0,2600.0,0,0,0.0,22,26,0
5,9,2017,4368.0,525.0,0,0,0.0,36,22,1
1,2,2018,3240.0,156.0,0,0,0.0,24,35,0
4,3,2017,648.0,75.0,0,0,0.0,11,30,0
4,6,2018,4807.0,350.0,1,1,0.0,10,31,0
2,5,2017,14800.0,7100.0,0,0,0.0,18,22,0
4,7,2018,3168.0,450.0,0,0,0.0,13,16,0
0,4,2018,17940.0,2026.0,0,0,0.0,2,8,0
0,4,2018,17940.0,2026.0,0,0,0.0,2,8,0
2,3,2017,1520.0,150.0,0,0,0.0,7,18,0
6,5,2018,10672.0,500.0,0,0,0.0,7,15,0
6,5,2018,10672.0,500.0,0,0,0.0,7,15,0
1,5,2017,6272.0,22300.0,1,1,0.0,12,22,0
1,5,2017,6272.0,22300.0,1,1,0.0,12,22,0
5,2,2018,2268.0,400.0,0,0,0.0,20,23,0
2,5,2018,15750.0,1900.0,0,0,0.0,20,19,1
0,6,2017,5832.0,100.0,1,1,0.0,6,20,0
6,11,2017,4500.0,550.0,0,0,0.0,4,15,0
4,1,2018,891.0,250.0,0,0,0.0,75,27,1
3,11,2017,11286.0,950.0,0,0,0.0,5,13,0
0,4,2018,168000.0,14601.0,0,0,0.0,8,22,0
0,4,2018,168000.0,14601.0,0,0,0.0,8,22,0
0,4,2018,168000.0,14601.0,0,0,0.0,8,22,0
5,5,2018,2288.0,584.0,0,0,0.0,20,33,0
1,3,2018,6426.0,473.0,6,6,0.0,9,19,0
1,6,2017,1875.0,200.0,1,1,0.0,13,21,0
2,8,2017,8232.0,838.0,0,0,0.0,11,12,0
5,4,2018,1932.0,150.0,6,6,0.0,4,16,0
3,10,2017,21420.0,1700.0,0,0,0.0,15,27,0
0,12,2017,24300.0,350.0,0,0,0.0,39,24,1
5,11,2017,62500.0,6400.0,0,0,0.0,11,16,0
5,11,2017,62500.0,6400.0,0,0,0.0,11,16,0
5,11,2017,62500.0,6400.0,0,0,0.0,11,16,0
5,11,2017,62500.0,6400.0,0,0,0.0,11,16,0
2,7,2017,9720.0,1450.0,1,1,0.0,20,21,0
2,5,2018,67716.0,12050.0,0,0,0.0,27,42,0
3,4,2018,4446.0,550.0,7,7,0.0,8,24,0
4,7,2018,3520.0,250.0,0,0,0.0,7,19,0
6,1,2018,3600.0,400.0,0,0,0.0,8,23,0
3,8,2017,4160.0,1700.0,0,0,0.0,14,24,0
4,2,2018,14664.0,11200.0,0,0,0.0,11,19,0
0,12,2017,2800.0,200.0,0,0,0.0,3,16,0
4,12,2017,9632.0,567.0,0,0,0.0,18,31,0
5,3,2018,57200.0,16550.0,0,0,0.0,6,19,0
3,5,2018,17600.0,2400.0,7,7,0.0,7,21,0
2,7,2018,4800.0,594.0,4,4,0.0,6,13,0
0,2,2018,2210.0,180.0,6,6,0.0,11,30,0
5,5,2017,74970.0,3763.0,0,0,0.0,13,23,0
3,11,2017,20000.0,1383.0,0,0,0.0,19,21,0
4,2,2017,60000.0,1500.0,0,0,0.0,10,30,0
0,2,2018,8192.0,850.0,0,0,0.0,9,20,0
4,8,2018,704.0,550.0,0,0,0.0,4,5,0
4,8,2018,704.0,550.0,0,0,0.0,4,5,0
4,7,2018,31500.0,4000.0,0,0,0.0,18,30,0
6,11,2017,4800.0,400.0,0,0,0.0,8,18,0
6,11,2017,18000.0,800.0,0,0,0.0,3,11,0
6,6,2018,5760.0,125.0,7,7,0.0,15,42,0
0,11,2017,60000.0,5650.0,6,6,0.0,11,20,0
3,11,2017,56250.0,1200.0,6,6,0.0,7,28,0
2,10,2016,11700.0,795.0,6,6,0.0,8,54,0
1,5,2017,27000.0,700.0,0,0,0.0,4,12,0
4,6,2018,14000.0,2900.0,0,0,0.0,14,38,0
3,11,2017,2688.0,1300.0,0,0,0.0,57,28,1
3,11,2017,2688.0,1300.0,0,0,0.0,57,28,1
4,1,2018,2560.0,9050.0,0,0,0.0,6,26,0
1,4,2018,12000.0,2500.0,6,6,0.0,12,23,0
4,12,2017,600.0,200.0,0,0,0.0,24,32,0
4,12,2017,30752.0,1250.0,0,0,0.0,27,31,0
3,6,2018,55125.0,8600.0,0,0,0.0,5,26,0
6,7,2018,4200.0,600.0,5,5,0.0,12,24,0
1,9,2017,12000.0,1850.0,0,0,0.0,14,19,0
1,8,2018,36000.0,5600.0,0,0,0.0,18,8,1
2,8,2018,3289.0,250.0,0,0,0.0,10,15,0
2,7,2018,13500.0,650.0,0,0,0.0,15,25,0
6,1,2017,7436.0,638.0,0,0,0.0,7,24,0
6,4,2018,3328.0,200.0,0,0,0.0,9,28,0
0,1,2018,2912.0,200.0,0,0,0.0,16,22,0
1,6,2017,100100.0,16100.0,0,0,0.0,6,12,0
2,5,2018,7680.0,400.0,8,8,0.0,4,18,0
4,3,2018,1530.0,150.0,9,9,0.0,11,27,0
0,3,2018,34980.0,8450.0,0,0,0.0,28,21,1
2,2,2018,19500.0,1700.0,0,0,0.0,5,13,0
2,6,2018,30866.0,7500.0,7,7,0.0,6,28,0
0,5,2018,19375.0,600.0,0,0,0.0,3,9,0
3,8,2017,2560.0,1250.0,0,0,0.0,26,34,0
4,6,2017,704.0,150.0,0,0,0.0,12,46,0
6,5,2017,1728.0,163.0,0,0,0.0,11,23,0
1,7,2018,53751.0,4900.0,4,4,0.0,27,16,1
3,8,2018,4608.0,500.0,0,0,0.0,4,6,0
6,2,2017,12167.0,800.0,0,0,0.0,22,25,0
1,10,2017,3840.0,150.0,6,6,0.0,10,22,0
0,4,2018,18900.0,3500.0,0,0,0.0,15,30,0
3,5,2018,4500.0,50.0,0,0,0.0,3,17,0
2,5,2018,22950.0,600.0,0,0,0.0,22,22,0
2,5,2018,22950.0,600.0,0,0,0.0,22,22,0
3,11,2017,720.0,450.0,0,0,0.0,0,12,0
0,6,2017,49500.0,1500.0,0,0,0.0,8,24,0
3,1,2018,15000.0,2600.0,0,0,0.0,26,26,0
4,4,2018,15000.0,600.0,0,0,0.0,13,38,0
4,4,2018,352.0,200.0,0,0,0.0,19,27,0
2,6,2018,11600.0,1125.0,0,0,0.0,8,20,0
2,10,2017,3000.0,500.0,0,0,0.0,8,22,0
3,11,2017,33635.0,1582.0,7,7,0.0,13,34,0
2,3,2018,11340.0,550.0,0,0,0.0,15,19,0
3,5,2017,9375.0,2750.0,0,0,0.0,4,12,0
1,11,2017,3960.0,200.0,0,0,0.0,11,23,0
5,8,2017,576.0,150.0,1,1,0.0,18,31,0
6,8,2017,74664.0,5000.0,0,0,0.0,5,11,0
4,7,2018,7267.0,625.0,0,0,0.0,12,17,0
1,12,2017,816.0,350.0,0,0,0.0,23,30,0
5,5,2017,86625.0,18800.0,0,0,0.0,13,26,0
3,4,2018,884.0,350.0,0,0,0.0,27,26,1
5,4,2017,15750.0,1200.0,0,0,0.0,24,22,1
4,12,2017,5625.0,2000.0,6,6,0.0,54,33,1
2,3,2017,57240.0,7400.0,0,0,0.0,19,42,0
1,10,2017,6912.0,6900.0,1,1,0.0,30,23,1
4,3,2018,8000.0,4350.0,0,0,0.0,5,18,0
0,6,2017,4000.0,200.0,0,0,0.0,2,13,0
3,12,2017,5040.0,313.0,0,0,0.0,19,33,0
4,1,2018,13500.0,2100.0,7,7,0.0,5,23,0
5,3,2018,125440.0,7463.0,0,0,0.0,30,29,1
0,5,2018,43296.0,3876.0,0,0,0.0,3,13,0
0,5,2018,43296.0,3876.0,0,0,0.0,3,13,0
2,8,2017,5610.0,1050.0,0,0,0.0,9,19,0
1,3,2017,23625.0,950.0,0,0,0.0,10,20,0
5,6,2017,12600.0,2900.0,0,0,0.0,9,17,0
6,2,2018,4608.0,350.0,0,0,0.0,30,29,1
3,1,2018,7616.0,1800.0,0,0,0.0,6,14,0
2,11,2017,6160.0,2950.0,0,0,0.0,9,28,0
2,11,2017,6160.0,2950.0,0,0,0.0,9,28,0
3,10,2017,3960.0,250.0,0,0,0.0,36,31,1
2,6,2018,2340.0,417.0,0,0,0.0,12,27,0
5,3,2017,648.0,150.0,0,0,0.0,3,18,0
1,3,2018,87750.0,15950.0,0,0,0.0,7,15,0
0,7,2018,5700.0,700.0,10,10,0.0,20,20,0
0,7,2017,32200.0,2000.0,0,0,0.0,17,34,0
0,1,2018,2926.0,207.0,0,0,0.0,32,23,1
6,10,2017,5040.0,922.0,0,0,0.0,8,17,0
6,10,2017,5040.0,922.0,0,0,0.0,8,17,0
6,6,2018,8000.0,6550.0,1,1,0.0,4,21,0
0,3,2017,4664.0,1900.0,0,0,0.0,39,35,1
4,10,2017,1760.0,100.0,0,0,0.0,5,12,0
4,10,2017,1760.0,100.0,0,0,0.0,5,12,0
0,7,2018,880.0,100.0,3,3,0.0,8,21,0
3,1,2018,864.0,275.0,0,0,0.0,20,28,0
0,12,2017,4048.0,600.0,0,0,0.0,16,20,0
6,3,2017,29400.0,1800.0,4,4,0.0,14,29,0
6,12,2017,10500.0,1150.0,0,0,0.0,9,24,0
3,1,2018,105000.0,24450.0,0,0,0.0,40,48,0
1,8,2018,1836.0,700.0,0,0,0.0,6,14,0
3,1,2018,4862.0,175.0,0,0,0.0,12,31,0
4,1,2018,2964.0,350.0,10,10,0.0,12,25,0
0,5,2018,4096.0,150.0,0,0,0.0,17,37,0
1,11,2017,48000.0,5400.0,0,0,0.0,22,23,0
1,11,2017,48000.0,5400.0,0,0,0.0,22,23,0
1,11,2017,48000.0,5400.0,0,0,0.0,22,23,0
1,11,2017,48000.0,5400.0,0,0,0.0,22,23,0
5,6,2018,26400.0,4450.0,0,0,0.0,10,29,0
6,4,2017,3248.0,200.0,6,6,0.0,15,24,0
6,2,2017,1248.0,250.0,3,3,0.0,7,31,0
1,2,2018,16302.0,500.0,0,0,0.0,24,40,0
1,3,2017,31500.0,3775.0,0,0,0.0,13,30,0
5,2,2018,4096.0,200.0,0,0,0.0,11,23,0
0,5,2018,5120.0,750.0,0,0,0.0,17,43,0
0,5,2018,16000.0,13100.0,1,1,0.0,4,34,0
0,5,2018,16000.0,13100.0,1,1,0.0,4,34,0
0,11,2017,12936.0,518.0,0,0,0.0,16,13,1
3,4,2018,18480.0,1150.0,0,0,0.0,5,13,0
2,10,2017,85436.0,7513.0,0,0,0.0,14,18,0
4,11,2017,78584.0,11100.0,0,0,0.0,14,27,0
0,8,2017,17280.0,3100.0,0,0,0.0,6,17,0
3,12,2017,80640.0,13450.0,0,0,0.0,6,39,0
2,3,2017,4800.0,3450.0,3,3,0.0,7,32,0
4,8,2018,10080.0,700.0,9,9,0.0,10,16,0
2,7,2017,2873.0,300.0,4,4,0.0,8,21,0
2,7,2018,1140.0,450.0,1,1,0.0,7,20,0
6,1,2017,25935.0,500.0,0,0,0.0,7,24,0
0,7,2018,12480.0,1100.0,0,0,0.0,4,16,0
1,8,2018,2378.0,200.0,1,1,0.0,7,21,0
0,4,2017,12000.0,1100.0,0,0,0.0,7,41,0
0,4,2017,12000.0,1100.0,0,0,0.0,7,41,0
3,4,2017,352.0,400.0,0,0,0.0,21,26,0
2,7,2017,14375.0,3520.0,0,0,0.0,8,19,0
1,7,2018,1056.0,267.0,0,0,0.0,1,15,0
3,4,2018,37500.0,6700.0,1,1,0.0,13,20,0
3,4,2018,37500.0,6700.0,1,1,0.0,13,20,0
1,5,2017,6138.0,1000.0,3,3,0.0,14,22,0
4,7,2017,836.0,350.0,0,0,0.0,24,25,0
6,11,2017,1375.0,400.0,0,0,0.0,33,22,1
2,9,2017,36018.0,1800.0,4,4,0.0,13,19,0
0,5,2018,60000.0,11350.0,0,0,0.0,10,30,0
5,6,2018,6496.0,750.0,1,1,0.0,6,23,0
0,7,2018,23460.0,750.0,0,0,0.0,7,27,0
0,9,2017,60000.0,10900.0,0,0,0.0,13,29,0
6,1,2017,8000.0,100.0,0,0,0.0,9,52,0
6,5,2017,4522.0,588.0,0,0,0.0,8,22,0
0,8,2017,6400.0,550.0,0,0,0.0,9,10,0
5,6,2018,4400.0,800.0,0,0,0.0,5,23,0
5,3,2018,65600.0,8950.0,0,0,0.0,23,26,0
3,8,2017,48000.0,700.0,0,0,0.0,6,19,0
3,6,2018,2720.0,300.0,0,0,0.0,8,18,0
3,6,2018,2720.0,300.0,0,0,0.0,8,18,0
2,6,2018,11340.0,1550.0,0,0,0.0,2,12,0
3,3,2017,84000.0,5500.0,0,0,0.0,6,27,0
6,10,2017,8500.0,400.0,0,0,0.0,4,16,0
2,1,2018,34800.0,1500.0,0,0,0.0,7,21,0
3,3,2018,9000.0,700.0,6,6,0.0,6,26,0
0,5,2018,2964.0,350.0,10,10,0.0,33,22,1
6,12,2017,31920.0,6550.0,0,0,0.0,24,32,0
4,11,2017,6144.0,1250.0,1,1,0.0,40,24,1
3,6,2018,2430.0,375.0,3,3,0.0,6,45,0
4,7,2018,5700.0,975.0,0,0,0.0,4,9,0
4,5,2017,1764.0,400.0,1,1,0.0,4,20,0
5,4,2018,8000.0,6550.0,1,1,0.0,33,24,1
1,3,2018,8120.0,375.0,1,1,0.0,13,19,0
5,8,2018,1056.0,150.0,7,7,0.0,2,25,0
5,6,2017,6156.0,1300.0,6,6,0.0,21,25,0
4,11,2017,704.0,300.0,0,0,0.0,23,31,0
3,1,2018,20000.0,1700.0,0,0,0.0,4,24,0
1,6,2017,836.0,350.0,0,0,0.0,10,13,0
2,7,2018,2736.0,1300.0,1,1,0.0,6,20,0
6,7,2017,1200.0,200.0,6,6,0.0,12,24,0
1,7,2017,102144.0,18600.0,0,0,0.0,7,12,0
0,4,2018,4680.0,150.0,6,6,0.0,31,23,1
2,8,2018,4096.0,200.0,3,3,0.0,7,11,0
0,7,2018,5160.0,500.0,0,0,0.0,7,16,0
1,1,2018,5984.0,150.0,0,0,0.0,7,21,0
